subject,session,stim,big_small,onset,opt,response_time,correct,sequence
y13,rep2,stim/bowl.bmp,S,173997,3,875,False,1
y13,rep2,stim/rockychair.bmp,B,176997,3,556,True,3
y13,rep2,stim/tie.bmp,S,179997,4,576,True,3
y13,rep2,stim/acorn.bmp,S,182997,4,675,True,1
y13,rep2,stim/piano.bmp,B,185997,3,574,True,2
y13,rep2,stim/frog.bmp,S,188997,4,586,True,2
y13,rep2,stim/goat.bmp,B,195997,3,652,True,1
y13,rep2,stim/guitar.bmp,B,202997,3,928,True,1
y13,rep2,stim/shark.bmp,B,209997,3,660,True,3
y13,rep2,stim/pinefruit.bmp,S,212997,4,526,True,3
y13,rep2,stim/frog.bmp,S,215997,4,569,True,3
y13,rep2,stim/basketball.bmp,B,218997,3,659,True,2
y13,rep2,stim/bird.bmp,S,229997,4,727,True,1
y13,rep2,stim/cleaver.bmp,S,240997,3,789,False,3
y13,rep2,stim/piano.bmp,B,251997,3,586,True,3
y13,rep2,stim/basketball.bmp,B,254997,3,748,True,3
y13,rep2,stim/cherry.bmp,S,257997,4,742,True,3
y13,rep2,stim/bolt.bmp,S,260997,4,584,True,2
y13,rep2,stim/dolphin.bmp,B,263997,3,740,True,1
y13,rep2,stim/bolt.bmp,S,266997,4,606,True,3
y14,rep1,stim/dove.bmp,S,30000,4,1891,True,1
y14,rep1,stim/dog.bmp,B,33001,3,955,True,1
y14,rep1,stim/tiger.bmp,B,36001,3,841,True,1
y14,rep1,stim/raspberry.bmp,S,39001,4,569,True,1
y14,rep1,stim/basket.bmp,B,42001,3,1044,True,1
y14,rep1,stim/dog.bmp,B,45001,3,785,True,2
y14,rep1,stim/flashlight.bmp,S,52001,4,842,True,1
y14,rep1,stim/saxophone.bmp,B,63001,3,936,True,1
y14,rep1,stim/sequoia_tree.bmp,B,74001,3,909,True,1
y14,rep1,stim/saxophone.bmp,B,77001,3,808,True,2
y14,rep1,stim/yarn.bmp,S,80001,4,688,True,1
y14,rep1,stim/bear.bmp,B,83001,3,875,True,1
y14,rep1,stim/grappes.bmp,S,90001,4,871,True,1
y14,rep1,stim/camera.bmp,S,93001,3,946,False,1
y14,rep1,stim/basket.bmp,B,96001,3,799,True,2
y14,rep1,stim/blender.bmp,B,99001,3,849,True,1
y14,rep1,stim/raspberry.bmp,S,102001,4,571,True,2
y14,rep1,stim/stethoscope.bmp,S,105001,4,1142,True,1
y14,rep1,stim/grappes.bmp,S,108001,4,640,True,2
y14,rep1,stim/apricot.bmp,S,111001,4,595,True,1
y14,rep1,stim/camera.bmp,S,114001,4,1150,True,2
y14,rep1,stim/crisantemo.bmp,S,117001,4,792,True,1
y14,rep1,stim/sequoia_tree.bmp,B,120001,3,716,True,2
y14,rep1,stim/sequoia_tree.bmp,B,123001,3,660,True,3
y14,rep1,stim/blender.bmp,B,126001,3,681,True,2
y14,rep1,stim/flashlight.bmp,S,129001,4,691,True,2
y14,rep1,stim/blender.bmp,B,132001,3,654,True,3
y14,rep1,stim/camera.bmp,S,135001,4,721,True,3
y14,rep1,stim/tweezers.bmp,S,142001,4,772,True,1
y14,rep1,stim/astronaut.bmp,B,149001,3,904,True,1
y14,rep1,stim/dog.bmp,B,156001,3,708,True,3
y14,rep1,stim/raspberry.bmp,S,167001,4,633,True,3
y14,rep1,stim/grappes.bmp,S,178001,4,652,True,3
y14,rep1,stim/dove.bmp,S,189001,4,602,True,2
y14,rep1,stim/flashlight.bmp,S,200001,4,647,True,3
y14,rep1,stim/toothbrush.bmp,S,211001,4,634,True,1
y14,rep1,stim/saxophone.bmp,B,222001,3,711,True,3
y14,rep1,stim/sofa.bmp,B,225001,3,749,True,1
y14,rep1,stim/swan.bmp,B,228001,3,716,True,1
y14,rep1,stim/leave.bmp,S,231001,4,679,True,1
y14,rep1,stim/basket.bmp,B,234001,3,739,True,3
y14,rep1,stim/bear.bmp,B,237001,3,798,True,2
y14,rep1,stim/yarn.bmp,S,240001,3,551,False,2
y14,rep1,stim/dove.bmp,S,243001,4,706,True,3
y14,rep1,stim/bear.bmp,B,246001,3,598,True,3
y14,rep1,stim/barbacue.bmp,B,249001,3,824,True,1
y14,rep1,stim/jet.bmp,B,256001,3,820,True,1
y14,rep1,stim/yarn.bmp,S,263001,4,662,True,3
y14,rep2,stim/taxilondon.bmp,B,29983,3,667,True,1
y14,rep2,stim/rockychair.bmp,B,36984,3,616,True,1
y14,rep2,stim/taxilondon.bmp,B,39984,3,603,True,2
y14,rep2,stim/windmill.bmp,B,42984,3,718,True,1
y14,rep2,stim/peach.bmp,S,45984,4,625,True,1
y14,rep2,stim/frog.bmp,S,56984,4,757,True,1
y14,rep2,stim/calculator.bmp,S,67984,4,681,True,1
y14,rep2,stim/calculator.bmp,S,70984,4,531,True,2
y14,rep2,stim/wastebox.bmp,B,73984,3,789,True,1
y14,rep2,stim/peach.bmp,S,76984,4,554,True,2
y14,rep2,stim/oak.bmp,B,83984,3,843,True,1
y14,rep2,stim/christmas_tree.bmp,B,86984,3,736,True,1
y14,rep2,stim/oak.bmp,B,89984,3,586,True,2
y14,rep2,stim/taxilondon.bmp,B,96984,3,718,True,3
y14,rep2,stim/moose.bmp,B,103984,3,698,True,1
y14,rep2,stim/bolt.bmp,S,110984,3,597,False,1
y14,rep2,stim/basketball.bmp,B,113984,3,1421,True,1
y14,rep2,stim/cup.bmp,S,116984,4,683,True,1
y14,rep2,stim/christmas_tree.bmp,B,119984,3,805,True,2
y14,rep2,stim/parrot.bmp,S,122984,4,672,True,1
y14,rep2,stim/avocado.bmp,S,125984,4,716,True,1
y14,rep2,stim/bag.bmp,S,128984,4,638,True,1
y14,rep2,stim/bag.bmp,S,131984,4,625,True,2
y14,rep2,stim/cleaver.bmp,S,134984,4,689,True,1
y14,rep2,stim/shark.bmp,B,137984,3,677,True,1
y14,rep2,stim/windmill.bmp,B,148984,3,682,True,2
y14,rep2,stim/pinefruit.bmp,S,159984,4,782,True,1
y14,rep2,stim/parrot.bmp,S,170984,4,691,True,2
y14,rep2,stim/cup.bmp,S,173984,4,629,True,2
y14,rep2,stim/avocado.bmp,S,176984,4,561,True,2
y14,rep2,stim/wastebox.bmp,B,179984,3,835,True,2
y14,rep2,stim/moose.bmp,B,182984,3,741,True,2
y14,rep2,stim/calculator.bmp,S,185984,4,689,True,3
y14,rep2,stim/cup.bmp,S,188984,4,659,True,3
y14,rep2,stim/windmill.bmp,B,195984,3,718,True,3
y14,rep2,stim/parrot.bmp,S,202984,4,651,True,3
y14,rep2,stim/avocado.bmp,S,209984,4,662,True,3
y14,rep2,stim/christmas_tree.bmp,B,212984,3,721,True,3
y14,rep2,stim/tie.bmp,S,215984,4,786,True,1
y14,rep2,stim/oak.bmp,B,218984,3,543,True,3
y14,rep2,stim/piano.bmp,B,229984,3,810,True,1
y14,rep2,stim/cherry.bmp,S,240984,4,700,True,1
y14,rep2,stim/moose.bmp,B,251984,3,630,True,3
y14,rep2,stim/ballena.bmp,B,254984,3,613,True,1
y14,rep2,stim/wastebox.bmp,B,257984,3,602,True,3
y14,rep2,stim/cherrytree.bmp,B,260984,3,954,True,1
y14,rep2,stim/peach.bmp,S,263984,4,608,True,3
y14,rep2,stim/bag.bmp,S,266984,4,674,True,3
y15,rep1,stim/rooster.bmp,B,29971,4,1370,False,1
y15,rep1,stim/screw.bmp,S,32972,3,680,False,1
y15,rep1,stim/penguin.bmp,B,35972,3,826,True,1
y15,rep1,stim/rat.bmp,S,38972,4,700,True,1
y15,rep1,stim/toilett.bmp,B,41972,3,744,True,1
y15,rep1,stim/zebra.bmp,B,44972,3,682,True,1
y15,rep1,stim/stapler.bmp,S,51972,4,944,True,1
y15,rep1,stim/oldradio.bmp,B,62972,4,1130,False,1
y15,rep1,stim/broccoli.bmp,S,73972,4,703,True,1
y15,rep1,stim/statue.bmp,B,76972,4,714,False,1
y15,rep1,stim/spoon.bmp,S,79972,4,660,True,1
y15,rep1,stim/stapler.bmp,S,82972,4,606,True,2
y15,rep1,stim/wheelchair.bmp,B,89972,3,778,True,1
y15,rep1,stim/shell.bmp,S,92972,4,695,True,1
y15,rep1,stim/zebra.bmp,B,95972,3,625,True,2
y15,rep1,stim/rat.bmp,S,98972,4,610,True,2
y15,rep1,stim/playcard.bmp,S,101972,4,575,True,1
y15,rep1,stim/spinach.bmp,S,104972,4,665,True,1
y15,rep1,stim/rooster.bmp,B,107972,3,684,True,2
y15,rep1,stim/faint.bmp,S,110972,4,821,True,1
y15,rep1,stim/telephone_booth.bmp,B,113972,3,801,True,1
y15,rep1,stim/egg.bmp,S,116972,4,730,True,1
y15,rep1,stim/wheelchair.bmp,B,119972,3,598,True,2
y15,rep1,stim/chicken.bmp,B,122972,3,777,True,1
y15,rep1,stim/rooster.bmp,B,125972,3,659,True,3
y15,rep1,stim/car.bmp,B,128972,3,693,True,1
y15,rep1,stim/spinach.bmp,S,131972,4,674,True,2
y15,rep1,stim/chicken.bmp,B,134972,3,595,True,2
y15,rep1,stim/telephone_booth.bmp,B,141972,3,680,True,2
y15,rep1,stim/spoon.bmp,S,148972,4,611,True,2
y15,rep1,stim/tunafish.bmp,B,155972,4,1078,False,1
y15,rep1,stim/rat.bmp,S,166972,4,627,True,3
y15,rep1,stim/screw.bmp,S,177972,4,648,True,2
y15,rep1,stim/tree.bmp,B,188972,3,708,True,1
y15,rep1,stim/stapler.bmp,S,199972,4,840,True,3
y15,rep1,stim/telephone_booth.bmp,B,210972,3,579,True,3
y15,rep1,stim/shell.bmp,S,221972,4,618,True,2
y15,rep1,stim/zebra.bmp,B,224972,3,605,True,3
y15,rep1,stim/statue.bmp,B,227972,3,687,True,2
y15,rep1,stim/spinach.bmp,S,230972,4,633,True,3
y15,rep1,stim/shell.bmp,S,233972,4,558,True,3
y15,rep1,stim/chicken.bmp,B,236972,3,487,True,3
y15,rep1,stim/wheelchair.bmp,B,239972,3,577,True,3
y15,rep1,stim/screw.bmp,S,242972,4,549,True,3
y15,rep1,stim/envelope.bmp,S,245972,4,639,True,1
y15,rep1,stim/statue.bmp,B,248972,3,722,True,3
y15,rep1,stim/spoon.bmp,S,255972,4,589,True,3
y15,rep1,stim/lettuce.bmp,S,262972,4,746,True,1
y15,rep2,stim/cruiseship.bmp,B,29967,3,764,True,1
y15,rep2,stim/eggplant.bmp,S,36968,4,1075,True,1
y15,rep2,stim/dolphin.bmp,B,39968,4,811,False,1
y15,rep2,stim/guitar.bmp,B,42968,3,837,True,1
y15,rep2,stim/goat.bmp,B,45968,3,711,True,1
y15,rep2,stim/bowl.bmp,S,56968,4,764,True,1
y15,rep2,stim/octopus.bmp,B,67968,4,1248,False,1
y15,rep2,stim/bird.bmp,S,70968,4,812,True,1
y15,rep2,stim/corn.bmp,S,73968,4,684,True,1
y15,rep2,stim/cat.bmp,B,76968,4,1183,False,1
y15,rep2,stim/bowl.bmp,S,83968,4,971,True,2
y15,rep2,stim/dolphin.bmp,B,86968,3,718,True,2
y15,rep2,stim/pen.bmp,S,89968,4,784,True,1
y15,rep2,stim/bigplant.bmp,B,96968,3,773,True,1
y15,rep2,stim/barrel.bmp,B,103968,3,704,True,1
y15,rep2,stim/Iron.bmp,S,110968,4,636,True,1
y15,rep2,stim/gaspum.bmp,B,113968,3,719,True,1
y15,rep2,stim/pen.bmp,S,116968,4,658,True,2
y15,rep2,stim/eggplant.bmp,S,119968,4,772,True,2
y15,rep2,stim/crip.bmp,B,122968,3,889,True,1
y15,rep2,stim/goat.bmp,B,125968,3,729,True,2
y15,rep2,stim/razor.bmp,S,128968,4,1188,True,1
y15,rep2,stim/hose.bmp,B,131968,3,1008,True,1
y15,rep2,stim/bowl.bmp,S,134968,4,555,True,3
y15,rep2,stim/acorn.bmp,S,137968,3,957,False,1
y15,rep2,stim/guitar.bmp,B,148968,3,592,True,2
y15,rep2,stim/bird.bmp,S,159968,4,622,True,2
y15,rep2,stim/Iron.bmp,S,170968,4,611,True,2
y15,rep2,stim/pen.bmp,S,173968,4,509,True,3
y15,rep2,stim/Iron.bmp,S,176968,4,456,True,3
y15,rep2,stim/barrel.bmp,B,179968,3,628,True,2
y15,rep2,stim/bird.bmp,S,182968,4,502,True,3
y15,rep2,stim/comb.bmp,S,185968,4,647,True,1
y15,rep2,stim/lock.bmp,S,188968,4,698,True,1
y15,rep2,stim/goat.bmp,B,195968,3,663,True,3
y15,rep2,stim/guitar.bmp,B,202968,3,602,True,3
y15,rep2,stim/orange.bmp,S,209968,4,998,True,1
y15,rep2,stim/acorn.bmp,S,212968,3,816,False,2
y15,rep2,stim/dolphin.bmp,B,215968,3,740,True,3
y15,rep2,stim/cat.bmp,B,218968,4,1012,False,2
y15,rep2,stim/cat.bmp,B,229968,4,699,False,3
y15,rep2,stim/gaspum.bmp,B,240968,3,671,True,2
y15,rep2,stim/gaspum.bmp,B,251968,3,564,True,3
y15,rep2,stim/baby.bmp,B,254968,3,910,True,1
y15,rep2,stim/barrel.bmp,B,257968,3,841,True,3
y15,rep2,stim/eggplant.bmp,S,260968,4,646,True,3
y15,rep2,stim/acorn.bmp,S,263968,4,711,True,3
y15,rep2,stim/crab.bmp,S,266968,4,731,True,1
y16,rep1,stim/tunafish.bmp,B,30000,4,1158,False,1
y16,rep1,stim/blender.bmp,B,33001,3,969,True,1
y16,rep1,stim/oldradio.bmp,B,36001,3,892,True,1
y16,rep1,stim/lettuce.bmp,S,39001,4,879,True,1
y16,rep1,stim/toilett.bmp,B,42001,3,714,True,1
y16,rep1,stim/playcard.bmp,S,45001,4,804,True,1
y16,rep1,stim/camera.bmp,S,52001,4,1208,True,1
y16,rep1,stim/broccoli.bmp,S,63001,4,708,True,1
y16,rep1,stim/faint.bmp,S,74001,4,880,True,1
y16,rep1,stim/grappes.bmp,S,77001,4,677,True,1
y16,rep1,stim/oldradio.bmp,B,80001,3,830,True,2
y16,rep1,stim/broccoli.bmp,S,83001,4,666,True,2
y16,rep1,stim/playcard.bmp,S,90001,4,644,True,2
y16,rep1,stim/tree.bmp,B,93001,3,856,True,1
y16,rep1,stim/penguin.bmp,B,96001,3,1065,True,1
y16,rep1,stim/tree.bmp,B,99001,3,958,True,2
y16,rep1,stim/egg.bmp,S,102001,4,864,True,1
y16,rep1,stim/toilett.bmp,B,105001,3,691,True,2
y16,rep1,stim/car.bmp,B,108001,3,989,True,1
y16,rep1,stim/tunafish.bmp,B,111001,4,899,False,2
y16,rep1,stim/dove.bmp,S,114001,4,955,True,1
y16,rep1,stim/playcard.bmp,S,117001,4,501,True,3
y16,rep1,stim/sequoia_tree.bmp,B,120001,4,975,False,1
y16,rep1,stim/basket.bmp,B,123001,3,897,True,1
y16,rep1,stim/tree.bmp,B,126001,3,732,True,3
y16,rep1,stim/car.bmp,B,129001,3,1040,True,2
y16,rep1,stim/tunafish.bmp,B,132001,4,716,False,3
y16,rep1,stim/envelope.bmp,S,135001,4,805,True,1
y16,rep1,stim/lettuce.bmp,S,142001,3,777,False,2
y16,rep1,stim/dog.bmp,B,149001,3,926,True,1
y16,rep1,stim/toilett.bmp,B,156001,3,790,True,3
y16,rep1,stim/broccoli.bmp,S,167001,4,854,True,3
y16,rep1,stim/egg.bmp,S,178001,4,603,True,2
y16,rep1,stim/envelope.bmp,S,189001,4,615,True,2
y16,rep1,stim/faint.bmp,S,200001,4,659,True,2
y16,rep1,stim/faint.bmp,S,211001,4,664,True,3
y16,rep1,stim/saxophone.bmp,B,222001,3,963,True,1
y16,rep1,stim/raspberry.bmp,S,225001,4,887,True,1
y16,rep1,stim/egg.bmp,S,228001,4,650,True,3
y16,rep1,stim/penguin.bmp,B,231001,3,748,True,2
y16,rep1,stim/penguin.bmp,B,234001,3,719,True,3
y16,rep1,stim/yarn.bmp,S,237001,4,792,True,1
y16,rep1,stim/bear.bmp,B,240001,3,716,True,1
y16,rep1,stim/lettuce.bmp,S,243001,4,1063,True,3
y16,rep1,stim/flashlight.bmp,S,246001,4,1048,True,1
y16,rep1,stim/oldradio.bmp,B,249001,3,845,True,3
y16,rep1,stim/envelope.bmp,S,256001,4,623,True,3
y16,rep1,stim/car.bmp,B,263001,3,626,True,3
y16,rep2,stim/corn.bmp,S,29998,4,937,True,1
y16,rep2,stim/baby.bmp,B,36999,3,734,True,1
y16,rep2,stim/hose.bmp,B,39999,3,857,True,1
y16,rep2,stim/baby.bmp,B,42999,3,636,True,2
y16,rep2,stim/cruiseship.bmp,B,45999,3,710,True,1
y16,rep2,stim/windmill.bmp,B,56999,3,739,True,1
y16,rep2,stim/orange.bmp,S,67999,4,848,True,1
y16,rep2,stim/lock.bmp,S,70999,4,921,True,1
y16,rep2,stim/taxilondon.bmp,B,73999,3,693,True,1
y16,rep2,stim/razor.bmp,S,76999,4,752,True,1
y16,rep2,stim/crab.bmp,S,83999,4,1074,True,1
y16,rep2,stim/lock.bmp,S,86999,4,694,True,2
y16,rep2,stim/octopus.bmp,B,89999,4,968,False,1
y16,rep2,stim/bigplant.bmp,B,96999,3,947,True,1
y16,rep2,stim/cup.bmp,S,103999,4,928,True,1
y16,rep2,stim/orange.bmp,S,110999,4,620,True,2
y16,rep2,stim/oak.bmp,B,113999,3,758,True,1
y16,rep2,stim/cruiseship.bmp,B,116999,3,891,True,2
y16,rep2,stim/crab.bmp,S,119999,4,1012,True,2
y16,rep2,stim/lock.bmp,S,122999,4,638,True,3
y16,rep2,stim/crab.bmp,S,125999,4,920,True,3
y16,rep2,stim/octopus.bmp,B,128999,3,988,True,2
y16,rep2,stim/avocado.bmp,S,131999,4,832,True,1
y16,rep2,stim/hose.bmp,B,134999,3,656,True,2
y16,rep2,stim/razor.bmp,S,137999,4,675,True,2
y16,rep2,stim/christmas_tree.bmp,B,148999,3,1137,True,1
y16,rep2,stim/comb.bmp,S,159999,4,670,True,1
y16,rep2,stim/crip.bmp,B,170999,3,730,True,1
y16,rep2,stim/parrot.bmp,S,173999,4,764,True,1
y16,rep2,stim/peach.bmp,S,176999,4,591,True,1
y16,rep2,stim/crip.bmp,B,179999,3,665,True,2
y16,rep2,stim/baby.bmp,B,182999,3,748,True,3
y16,rep2,stim/corn.bmp,S,185999,4,648,True,2
y16,rep2,stim/moose.bmp,B,188999,3,682,True,1
y16,rep2,stim/comb.bmp,S,195999,4,605,True,2
y16,rep2,stim/bigplant.bmp,B,202999,3,673,True,2
y16,rep2,stim/bag.bmp,S,209999,3,1021,False,1
y16,rep2,stim/octopus.bmp,B,212999,3,808,True,3
y16,rep2,stim/hose.bmp,B,215999,3,690,True,3
y16,rep2,stim/wastebox.bmp,B,218999,3,853,True,1
y16,rep2,stim/comb.bmp,S,229999,4,586,True,3
y16,rep2,stim/corn.bmp,S,240999,4,655,True,3
y16,rep2,stim/razor.bmp,S,251999,4,570,True,3
y16,rep2,stim/crip.bmp,B,254999,3,622,True,3
y16,rep2,stim/calculator.bmp,S,257999,4,927,True,1
y16,rep2,stim/orange.bmp,S,260999,4,611,True,3
y16,rep2,stim/cruiseship.bmp,B,263999,3,709,True,3
y16,rep2,stim/bigplant.bmp,B,266999,3,871,True,3
y17,rep1,stim/blender.bmp,B,30000,3,878,True,1
y17,rep1,stim/grappes.bmp,S,33001,4,633,True,1
y17,rep1,stim/grappes.bmp,S,36001,4,538,True,2
y17,rep1,stim/yarn.bmp,S,39001,4,895,True,1
y17,rep1,stim/yarn.bmp,S,42001,4,521,True,2
y17,rep1,stim/sequoia_tree.bmp,B,45001,3,636,True,1
y17,rep1,stim/dove.bmp,S,52001,4,622,True,1
y17,rep1,stim/dove.bmp,S,63001,4,691,True,2
y17,rep1,stim/raspberry.bmp,S,74001,4,624,True,1
y17,rep1,stim/swan.bmp,B,77001,3,739,True,1
y17,rep1,stim/tweezers.bmp,S,80001,3,750,False,1
y17,rep1,stim/leave.bmp,S,83001,4,729,True,1
y17,rep1,stim/barbacue.bmp,B,90001,3,652,True,1
y17,rep1,stim/stethoscope.bmp,S,93001,4,902,True,1
y17,rep1,stim/camera.bmp,S,96001,3,809,False,1
y17,rep1,stim/bear.bmp,B,99001,3,956,True,1
y17,rep1,stim/saxophone.bmp,B,102001,3,776,True,1
y17,rep1,stim/camera.bmp,S,105001,3,746,False,2
y17,rep1,stim/flashlight.bmp,S,108001,4,805,True,1
y17,rep1,stim/camera.bmp,S,111001,3,623,False,3
y17,rep1,stim/bear.bmp,B,114001,3,611,True,2
y17,rep1,stim/basket.bmp,B,117001,3,765,True,1
y17,rep1,stim/sequoia_tree.bmp,B,120001,3,614,True,2
y17,rep1,stim/astronaut.bmp,B,123001,3,690,True,1
y17,rep1,stim/basket.bmp,B,126001,3,628,True,2
y17,rep1,stim/grappes.bmp,S,129001,4,608,True,3
y17,rep1,stim/dog.bmp,B,132001,3,722,True,1
y17,rep1,stim/jet.bmp,B,135001,3,628,True,1
y17,rep1,stim/saxophone.bmp,B,142001,3,584,True,2
y17,rep1,stim/raspberry.bmp,S,149001,4,628,True,2
y17,rep1,stim/dog.bmp,B,156001,3,567,True,2
y17,rep1,stim/crisantemo.bmp,S,167001,4,691,True,1
y17,rep1,stim/dove.bmp,S,178001,4,625,True,3
y17,rep1,stim/raspberry.bmp,S,189001,4,573,True,3
y17,rep1,stim/tiger.bmp,B,200001,3,682,True,1
y17,rep1,stim/blender.bmp,B,211001,3,599,True,2
y17,rep1,stim/flashlight.bmp,S,222001,4,611,True,2
y17,rep1,stim/blender.bmp,B,225001,3,678,True,3
y17,rep1,stim/sofa.bmp,B,228001,3,599,True,1
y17,rep1,stim/toothbrush.bmp,S,231001,3,627,False,1
y17,rep1,stim/sequoia_tree.bmp,B,234001,3,598,True,3
y17,rep1,stim/apricot.bmp,S,237001,4,689,True,1
y17,rep1,stim/saxophone.bmp,B,240001,3,580,True,3
y17,rep1,stim/yarn.bmp,S,243001,4,662,True,3
y17,rep1,stim/flashlight.bmp,S,246001,4,696,True,3
y17,rep1,stim/basket.bmp,B,249001,3,572,True,3
y17,rep1,stim/dog.bmp,B,256001,3,613,True,3
y17,rep1,stim/bear.bmp,B,263001,3,643,True,3
y17,rep2,stim/wastebox.bmp,B,29998,3,798,True,1
y17,rep2,stim/bag.bmp,S,36999,3,610,False,1
y17,rep2,stim/windmill.bmp,B,39999,3,739,True,1
y17,rep2,stim/avocado.bmp,S,42999,4,648,True,1
y17,rep2,stim/calculator.bmp,S,45999,4,962,True,1
y17,rep2,stim/peach.bmp,S,56999,4,606,True,1
y17,rep2,stim/oak.bmp,B,67999,3,899,True,1
y17,rep2,stim/cup.bmp,S,70999,3,1036,False,1
y17,rep2,stim/christmas_tree.bmp,B,73999,3,754,True,1
y17,rep2,stim/cleaver.bmp,S,76999,4,890,True,1
y17,rep2,stim/basketball.bmp,B,83999,3,695,True,1
y17,rep2,stim/christmas_tree.bmp,B,86999,3,618,True,2
y17,rep2,stim/ballena.bmp,B,89999,3,852,True,1
y17,rep2,stim/oak.bmp,B,96999,3,713,True,2
y17,rep2,stim/cup.bmp,S,103999,4,756,True,2
y17,rep2,stim/parrot.bmp,S,110999,4,638,True,1
y17,rep2,stim/cherrytree.bmp,B,113999,3,563,True,1
y17,rep2,stim/peach.bmp,S,116999,4,638,True,2
y17,rep2,stim/taxilondon.bmp,B,119999,3,607,True,1
y17,rep2,stim/taxilondon.bmp,B,122999,3,475,True,2
y17,rep2,stim/cherry.bmp,S,125999,4,612,True,1
y17,rep2,stim/calculator.bmp,S,128999,4,688,True,2
y17,rep2,stim/moose.bmp,B,131999,3,563,True,1
y17,rep2,stim/christmas_tree.bmp,B,134999,3,558,True,3
y17,rep2,stim/calculator.bmp,S,137999,4,601,True,3
y17,rep2,stim/avocado.bmp,S,148999,4,685,True,2
y17,rep2,stim/frog.bmp,S,159999,4,705,True,1
y17,rep2,stim/tie.bmp,S,170999,4,1085,True,1
y17,rep2,stim/taxilondon.bmp,B,173999,3,561,True,3
y17,rep2,stim/windmill.bmp,B,176999,3,682,True,2
y17,rep2,stim/moose.bmp,B,179999,3,597,True,2
y17,rep2,stim/bag.bmp,S,182999,4,609,True,2
y17,rep2,stim/windmill.bmp,B,185999,3,516,True,3
y17,rep2,stim/rockychair.bmp,B,188999,3,733,True,1
y17,rep2,stim/parrot.bmp,S,195999,4,625,True,2
y17,rep2,stim/shark.bmp,B,202999,3,725,True,1
y17,rep2,stim/bolt.bmp,S,209999,3,730,False,1
y17,rep2,stim/oak.bmp,B,212999,3,764,True,3
y17,rep2,stim/pinefruit.bmp,S,215999,4,686,True,1
y17,rep2,stim/cup.bmp,S,218999,4,689,True,3
y17,rep2,stim/avocado.bmp,S,229999,4,613,True,3
y17,rep2,stim/moose.bmp,B,240999,3,640,True,3
y17,rep2,stim/bag.bmp,S,251999,4,742,True,3
y17,rep2,stim/peach.bmp,S,254999,4,611,True,3
y17,rep2,stim/piano.bmp,B,257999,3,812,True,1
y17,rep2,stim/wastebox.bmp,B,260999,3,904,True,2
y17,rep2,stim/parrot.bmp,S,263999,4,668,True,3
y17,rep2,stim/wastebox.bmp,B,266999,3,668,True,3
y18,rep1,stim/astronaut.bmp,B,30000,3,1246,True,1
y18,rep1,stim/tiger.bmp,B,33001,3,619,True,1
y18,rep1,stim/sofa.bmp,B,36001,3,594,True,1
y18,rep1,stim/tiger.bmp,B,39001,3,727,True,2
y18,rep1,stim/stethoscope.bmp,S,42001,4,904,True,1
y18,rep1,stim/astronaut.bmp,B,45001,3,629,True,2
y18,rep1,stim/stethoscope.bmp,S,52001,3,593,False,2
y18,rep1,stim/spoon.bmp,S,63001,4,749,True,1
y18,rep1,stim/spinach.bmp,S,74001,4,906,True,1
y18,rep1,stim/barbacue.bmp,B,77001,3,693,True,1
y18,rep1,stim/tweezers.bmp,S,80001,4,673,True,1
y18,rep1,stim/telephone_booth.bmp,B,83001,3,745,True,1
y18,rep1,stim/tiger.bmp,B,90001,3,637,True,3
y18,rep1,stim/swan.bmp,B,93001,4,990,False,1
y18,rep1,stim/sofa.bmp,B,96001,3,627,True,2
y18,rep1,stim/toothbrush.bmp,S,99001,4,767,True,1
y18,rep1,stim/zebra.bmp,B,102001,3,831,True,1
y18,rep1,stim/apricot.bmp,S,105001,4,826,True,1
y18,rep1,stim/rooster.bmp,B,108001,4,733,False,1
y18,rep1,stim/toothbrush.bmp,S,111001,4,592,True,2
y18,rep1,stim/statue.bmp,B,114001,3,938,True,1
y18,rep1,stim/leave.bmp,S,117001,4,965,True,1
y18,rep1,stim/barbacue.bmp,B,120001,3,864,True,2
y18,rep1,stim/sofa.bmp,B,123001,3,628,True,3
y18,rep1,stim/crisantemo.bmp,S,126001,4,624,True,1
y18,rep1,stim/jet.bmp,B,129001,3,641,True,1
y18,rep1,stim/swan.bmp,B,132001,4,939,False,2
y18,rep1,stim/chicken.bmp,B,135001,4,743,False,1
y18,rep1,stim/stapler.bmp,S,142001,4,801,True,1
y18,rep1,stim/crisantemo.bmp,S,149001,4,630,True,2
y18,rep1,stim/jet.bmp,B,156001,3,713,True,2
y18,rep1,stim/leave.bmp,S,167001,4,621,True,2
y18,rep1,stim/swan.bmp,B,178001,4,898,False,3
y18,rep1,stim/apricot.bmp,S,189001,4,582,True,2
y18,rep1,stim/jet.bmp,B,200001,3,754,True,3
y18,rep1,stim/astronaut.bmp,B,211001,3,1036,True,3
y18,rep1,stim/toothbrush.bmp,S,222001,4,900,True,3
y18,rep1,stim/rat.bmp,S,225001,4,688,True,1
y18,rep1,stim/wheelchair.bmp,B,228001,3,715,True,1
y18,rep1,stim/tweezers.bmp,S,231001,4,621,True,2
y18,rep1,stim/barbacue.bmp,B,234001,3,640,True,3
y18,rep1,stim/stethoscope.bmp,S,237001,4,881,True,3
y18,rep1,stim/screw.bmp,S,240001,4,636,True,1
y18,rep1,stim/crisantemo.bmp,S,243001,4,585,True,3
y18,rep1,stim/shell.bmp,S,246001,4,731,True,1
